7.084861902182082360e+01,-4.793280887598642437e+01,9.629533508191347124e+00,4.895483400420145870e+01,-4.554789857963064037e+01,-9.481594676235035379e+00,-2.340779020956721368e+01,8.295705089750502026e+00,1.572015362596539312e+01,-2.601731247759784260e+00,-1.131748583185889956e+01,-5.827794935974378632e+01,-4.918026590861658320e+01
7.184712849217571318e+01,-4.786385416219351896e+01,9.764507658144605529e+00,4.951066482392440093e+01,-4.623189402340259591e+01,-9.568780925296259454e+00,-2.343962216981016766e+01,8.990410791223981235e+00,1.637035310521856957e+01,-2.319897542639265176e+00,-1.237386791208139769e+01,-5.767233199277846722e+01,-4.907720983763039868e+01
7.286425225204141043e+01,-4.777709844577978515e+01,9.920659454936512134e+00,5.004359948802851932e+01,-4.689499673994437501e+01,-9.657560035925330411e+00,-2.344852508401398694e+01,9.681807889740543516e+00,1.702410371438189429e+01,-2.040540821136076932e+00,-1.343089344122163631e+01,-5.705766087331106462e+01,-4.894387197218562591e+01
7.389822958316699442e+01,-4.767053348442030369e+01,1.009644884054641878e+01,5.055067649229386717e+01,-4.753695500786987793e+01,-9.748568815033777923e+00,-2.343524247902758617e+01,1.036640000664447037e+01,1.767770595218425456e+01,-1.762280985243002807e+00,-1.448106173421532006e+01,-5.643602503233839229e+01,-4.878144670209153588e+01
7.494731408425799657e+01,-4.754231885186778328e+01,1.029022114853087189e+01,5.102907024334389519e+01,-4.815763863277494039e+01,-9.842341609429308136e+00,-2.340059699408075033e+01,1.104065864435585986e+01,1.832740461498368489e+01,-1.483941371243429952e+00,-1.551636222778813590e+01,-5.580941489007190626e+01,-4.859141632847168069e+01
7.600978768624074178e+01,-4.739081689794625873e+01,1.050020977589640125e+01,5.147610596112603787e+01,-4.875704134717484806e+01,-9.939300970494532095e+00,-2.334546736504064413e+01,1.170102771362655325e+01,1.896940792219097105e+01,-1.204574599805330326e+00,-1.652842235227164736e+01,-5.517970903733689170e+01,-4.837553212468562691e+01
7.708397185330130696e+01,-4.721462211870701964e+01,1.072454134979082241e+01,5.188927622590825450e+01,-4.933528258759066887e+01,-1.003975344817771287e+01,-2.327077070967702710e+01,1.234393154479768384e+01,1.959990450694650832e+01,-9.234823398904001834e-01,-1.750869544582968373e+01,-5.454866452705351065e+01,-4.813579265592048984e+01
7.816823564783337019e+01,-4.701258363819619746e+01,1.096124393016715359e+01,5.226626024230548495e+01,-4.989260944733270975e+01,-1.014389120832927205e+01,-2.317745132266625063e+01,1.296578787732235938e+01,2.021507939594346936e+01,-6.402271823621390467e-01,-1.844867342977086722e+01,-5.391790855809423988e+01,-4.787442078852437533e+01
7.926100009489242382e+01,-4.678382057567808516e+01,1.120825783254920083e+01,5.260494446128456758e+01,-5.042939753213743614e+01,-1.025179915802207908e+01,-2.306647367773199875e+01,1.356302671703038243e+01,2.081113225231579023e+01,-3.546355446099882514e-01,-1.934010506520991868e+01,-5.328893101607832961e+01,-4.759384039609986417e+01
8.036073848901322947e+01,-4.652773179255659386e+01,1.146344820266503817e+01,5.290344161474492068e+01,-5.094614894745304667e+01,-1.036346613332097810e+01,-2.293881679351165559e+01,1.413211482633490235e+01,2.138430029996449022e+01,-6.679096646765714240e-02,-2.017520165683203004e+01,-5.266307866617734845e+01,-4.729665290674026323e+01
8.146597406529680541e+01,-4.624400206688056159e+01,1.172461814195988161e+01,5.316010609320676394e+01,-5.144348659993357842e+01,-1.047879823391065202e+01,-2.279546887849745929e+01,1.466958450779183920e+01,2.193088610352009837e+01,2.229815346709471680e-01,-2.094681638700355819e+01,-5.204155232169679124e+01,-4.698561353569419197e+01
8.257527720064024379e+01,-4.593260528342748472e+01,1.198952153077186367e+01,5.337354530756395121e+01,-5.192214534571927231e+01,-1.059763286496662360e+01,-2.263742275383713931e+01,1.517206460812036006e+01,2.244728865927313777e+01,5.141373591584104119e-01,-2.164858889721340063e+01,-5.142540863294972553e+01,-4.666360808029946128e+01
8.368726223797061436e+01,-4.559380373405505082e+01,1.225587573520004980e+01,5.354262735100340365e+01,-5.238296151646721199e+01,-1.071975313860762569e+01,-2.246567394990152522e+01,1.563631154999572814e+01,2.293003549886159220e+01,8.059365718823634506e-01,-2.227505242616828696e+01,-5.081556779166714932e+01,-4.633363221040619351e+01
8.480058228227009920e+01,-4.522814277942801908e+01,1.252137460742603281e+01,5.366648523621257993e+01,-5.282686215396594065e+01,-1.084490306017584160e+01,-2.228122482533424886e+01,1.605923906666811263e+01,2.337581380732751413e+01,1.097466723763352636e+00,-2.282170553328266394e+01,-5.021282692081402388e+01,-4.599877439789123201e+01
8.591392154197860975e+01,-4.483644085161133575e+01,1.278370138844180559e+01,5.374451795204088000e+01,-5.325485435858164607e+01,-1.097280390542395345e+01,-2.208509704688984598e+01,1.643794665283041567e+01,2.378149996541201716e+01,1.387660999967636366e+00,-2.328505269839047642e+01,-4.961787735105930608e+01,-4.566220169731685274e+01
8.702598653015147079e+01,-4.441977507660509872e+01,1.304054073770830158e+01,5.377638864002950925e+01,-5.366801460577043059e+01,-1.110317173539379354e+01,-2.187835034877979723e+01,1.676974747628396045e+01,2.414418832078017019e+01,1.675308920107647648e+00,-2.366261835585589424e+01,-4.903132361614287049e+01,-4.532714660630851000e+01
8.813549705665963074e+01,-4.397946368984526089e+01,1.328958947619235964e+01,5.376202007087136536e+01,-5.406747736752926414e+01,-1.123573538231281255e+01,-2.166210141235092479e+01,1.705219607996417608e+01,2.446121896545611563e+01,1.959058289296313982e+00,-2.395293877847743502e+01,-4.845370282990694477e+01,-4.499689313288620696e+01
8.924117635973321683e+01,-4.351704760920412696e+01,1.352856563753770658e+01,5.370158720509733996e+01,-5.445442200199784111e+01,-1.137025336219999971e+01,-2.143753663359656159e+01,1.728311443392697555e+01,2.473020100123099141e+01,2.237410001713358909e+00,-2.415553607034451744e+01,-4.788550468675830984e+01,-4.467475993287770564e+01
9.034173888920869899e+01,-4.303427294035597583e+01,1.375521463683452517e+01,5.359550654527158287e+01,-5.483005764547663574e+01,-1.150652773203234247e+01,-2.120591594929443957e+01,1.746061288306939474e+01,2.494902629218312384e+01,2.508709496306329001e+00,-2.427087812783150866e+01,-4.732719374177226257e+01,-4.436407893267740832e+01
9.143587500092557718e+01,-4.253307424767908884e+01,1.396731118451830156e+01,5.344442228389440430e+01,-5.519560694296325210e+01,-1.164441401124399000e+01,-2.096856847263569890e+01,1.758310272074360725e+01,2.511587091482186906e+01,2.771138474345738345e+00,-2.430032816989039901e+01,-4.677923551254556855e+01,-4.406816989200221002e+01
9.252223342585523369e+01,-4.201555738521819450e+01,1.416265725931861219e+01,5.324918924025812572e+01,-5.555228929101865987e+01,-1.178382791707019983e+01,-2.072688166320536851e+01,1.764929954520615496e+01,2.522918516700255864e+01,3.022708845642814168e+00,-2.424608721341941120e+01,-4.624212624722088094e+01,-4.379031299602827687e+01
9.359940345277763640e+01,-4.148398090976297681e+01,1.433907866695959754e+01,5.301085261283618877e+01,-5.590130335735988609e+01,-1.192474986290775263e+01,-2.048228483911739062e+01,1.765821864031893185e+01,2.528767630491989848e+01,3.261259292153772194e+00,-2.411113207242381051e+01,-4.571642426377524515e+01,-4.353372121243515380e+01
9.466589897964607303e+01,-4.094073582196963912e+01,1.449442337158272842e+01,5.273062516854604098e+01,-5.624380882197447562e+01,-1.206722731246545344e+01,-2.023622787993587480e+01,1.760916418733694755e+01,2.529028981241522445e+01,3.484454633273459834e+00,-2.389915030056496903e+01,-4.520277924466628150e+01,-4.330151226840989409e+01
9.572014618815580889e+01,-4.038832411780116161e+01,1.462656403763195812e+01,5.240986305258295630e+01,-5.658090884075426175e+01,-1.221137503999409191e+01,-1.999015702276547302e+01,1.750171375516863748e+01,2.523619343977611962e+01,3.689789555237617424e+00,-2.361447213009552470e+01,-4.470195504327394076e+01,-4.309667829048621002e+01
9.676047580940954163e+01,-3.982933699650972414e+01,1.473340611719068249e+01,5.205004140462608575e+01,-5.691363573970620848e+01,-1.235737456934264422e+01,-1.974548971866783020e+01,1.733569935434379872e+01,2.512476514128319849e+01,3.874598917672249065e+00,-2.326199827163189227e+01,-4.421484237026994180e+01,-4.292205132009159740e+01
9.778512054587427826e+01,-3.926643361802182142e+01,1.481290132850754304e+01,5.165273035418985614e+01,-5.724294166273583073e+01,-1.250547507808714620e+01,-1.950358963636943344e+01,1.711118744223419341e+01,2.495558484600887184e+01,4.036075145390864094e+00,-2.284712301316018213e+01,-4.374246027814886872e+01,-4.278026523477598175e+01
9.879221821798481074e+01,-3.870232121898432354e+01,1.486306450671327894e+01,5.121957089382821238e+01,-5.756969457272959545e+01,-1.265599735062384923e+01,-1.926574228502079933e+01,1.682846135808032173e+01,2.472843075895334408e+01,4.171291319848855039e+00,-2.237565439355763885e+01,-4.328594813279656250e+01,-4.267371682529083188e+01
9.977982068874204913e+01,-3.813973718295208926e+01,1.488199082149299990e+01,5.075224940784971039e+01,-5.789467937609330050e+01,-1.280934022094572633e+01,-1.903313167451572241e+01,1.648800861234354898e+01,2.444328101376045126e+01,4.277228955018873791e+00,-2.185373462023930458e+01,-4.284655089330473032e+01,-4.260452926292378351e+01
1.007459079273993439e+02,-3.758143356928196965e+01,1.486787105174151691e+01,5.025247033319537593e+01,-5.821860358699465365e+01,-1.296598707781648585e+01,-1.880681870955364232e+01,1.609051350994459639e+01,2.410032013716539723e+01,4.350810954796209273e+00,-2.128776271371498297e+01,-4.242559938837624145e+01,-4.257452063260621600e+01
1.016884064407351786e+02,-3.703016480227455531e+01,1.481900332310013013e+01,4.972192803123761706e+01,-5.854210656126516454e+01,-1.312650960022578950e+01,-1.858772239118140490e+01,1.563685502813906325e+01,2.369994824808290801e+01,4.388940439388724357e+00,-2.068431934309124642e+01,-4.202448534262797608e+01,-4.258517970509242190e+01
1.026052110784427924e+02,-3.648867920101528028e+01,1.473379888886526068e+01,4.916227932058732364e+01,-5.886577121917115107e+01,-1.329156674041597164e+01,-1.837660514592133865e+01,1.512810945430988774e+01,2.324279069693418975e+01,4.388544743439611651e+00,-2.005009359501541866e+01,-4.164463020388413383e+01,-4.263765060977083010e+01
1.034942086547863198e+02,-3.595971414224476348e+01,1.461077935705663045e+01,4.857511707456737327e+01,-5.919013726401622932e+01,-1.346189820650433333e+01,-1.817406315671558659e+01,1.456555518003495386e+01,2.272970705257856849e+01,4.346622325782908192e+00,-1.939181308241203894e+01,-4.128744777120469678e+01,-4.273272735020731261e+01
1.043533016698157212e+02,-3.544599325642673193e+01,1.444856572241665837e+01,4.796194515473091258e+01,-5.951571509074502586e+01,-1.363831268986945489e+01,-1.798052144269391306e+01,1.395067542347376133e+01,2.216179908428224721e+01,4.260289700688510095e+00,-1.871617993982457406e+01,-4.095430197999578326e+01,-4.287085799011507703e+01
1.051804307150754596e+02,-3.495022335993100171e+01,1.424586346293994055e+01,4.732415610763281677e+01,-5.984299988733990006e+01,-1.382167191108081639e+01,-1.779623305604247818e+01,1.328515597645920998e+01,2.154041676271402395e+01,4.126826144221200643e+00,-1.802981407639187950e+01,-4.064646186516056758e+01,-4.305215622288134369e+01
1.059735946578876309e+02,-3.447508938488422103e+01,1.400144914341285762e+01,4.666301335103746339e+01,-6.017248549882333464e+01,-1.401287212328627341e+01,-1.762128250788586925e+01,1.257087738789312148e+01,2.086716105510683761e+01,3.943715153992797706e+00,-1.733920311643126766e+01,-4.036505602585087615e+01,-4.327641602277316224e+01
1.067308683049538729e+02,-3.402324683276957273e+01,1.371416182846895815e+01,4.597963842382668531e+01,-6.050467731708167918e+01,-1.421282456269481465e+01,-1.745559405902517369e+01,1.180990214534936911e+01,2.014388295461396794e+01,3.708682599241771793e+00,-1.665065833615837576e+01,-4.011102894393063423e+01,-4.354312552516660872e+01
1.074504172572540597e+02,-3.359731225830618229e+01,1.338289881683368421e+01,4.527500281092539325e+01,-6.084010328548163216e+01,-1.442243614311350619e+01,-1.729894567248792825e+01,1.100445835929162897e+01,1.937267839874299113e+01,3.419732377936857137e+00,-1.597027675622456400e+01,-3.988510066871747028e+01,-4.385147909736380711e+01
1.081305091500590123e+02,-3.319985245850957511e+01,1.300661281368125088e+01,4.454992371646999061e+01,-6.117932237334666468e+01,-1.464259210441740322e+01,-1.715098936601918567e+01,1.015692240914054523e+01,1.855587892572902931e+01,3.075181209612309008e+00,-1.530390927248326882e+01,-3.968773081678816084e+01,-4.420038959563656533e+01
1.087695208213196310e+02,-3.283337284909053011e+01,1.258430890331954721e+01,4.380506345012572922e+01,-6.152293025181524655e+01,-1.487414238639525621e+01,-1.701127723581134177e+01,9.269802767749297345e+00,1.769603919094452493e+01,2.673694134101902709e+00,-1.465713381856712338e+01,-3.951908855945085719e+01,-4.458850441890790250e+01
1.093659424218004261e+02,-3.250030557243788820e+01,1.211504220488531480e+01,4.304093251582316526e+01,-6.187156209244227512e+01,-1.511789262664182232e+01,-1.687929022980753757e+01,8.345725956776602672e+00,1.679592377314509832e+01,2.214321225446600039e+00,-1.403523201028436596e+01,-3.937903069780505660e+01,-4.501422821878269076e+01
1.099183804982170471e+02,-3.220299804432390545e+01,1.159791730354427486e+01,4.225789697212590568e+01,-6.222589246814673203e+01,-1.537459962201785757e+01,-1.675446631564170019e+01,7.387424257051488752e+00,1.585849585472897161e+01,1.696534704200103993e+00,-1.344316701737357178e+01,-3.926708915398296540e+01,-4.547575237225542111e+01
1.104255614144375244e+02,-3.194370253613679012e+01,1.103208929585506937e+01,4.145619048688122632e+01,-6.258663258176655120e+01,-1.564497048562511239e+01,-1.663622580563522746e+01,6.397724043375266234e+00,1.488690962538774798e+01,1.120264546373899606e+00,-1.288555975159189693e+01,-3.918246811695935605e+01,-4.597108852510005761e+01
1.108863349615633496e+02,-3.172456688483920573e+01,1.041676595741992273e+01,4.063593027365289601e+01,-6.295452576656985855e+01,-1.592966474021067924e+01,-1.652399247627267798e+01,5.379533927368393087e+00,1.388450712967993361e+01,4.859303716002927875e-01,-1.236666164417879443e+01,-3.912404988100775682e+01,-4.649810246344920017e+01
1.112996775704292958e+02,-3.154762547991482791e+01,9.751211001749268803e+00,3.979713465356239510e+01,-6.333034265864486656e+01,-1.622929882940426083e+01,-1.641720997218683920e+01,4.335832813035696454e+00,1.285481902029670742e+01,-2.055314379816797210e-01,-1.189032547520417005e+01,-3.909040742323408324e+01,-4.705454563123480227e+01
1.116646953228282513e+02,-3.141478890020889025e+01,9.034748958474118297e+00,3.893973991741701468e+01,-6.371487705019508496e+01,-1.654445231819536133e+01,-1.631535421086761417e+01,3.269658254805221986e+00,1.180156775223183452e+01,-9.526446187451841352e-01,-1.145997767805437384e+01,-3.907982176437738531e+01,-4.763808336291764078e+01
1.119806273877268268e+02,-3.132783081068831876e+01,8.266772768690223927e+00,3.806361568929563077e+01,-6.410894306439203660e+01,-1.687567470153107863e+01,-1.621794313610614324e+01,2.184095002957687104e+00,1.072867184082299907e+01,-1.753373023888803228e+00,-1.107859411815078410e+01,-3.909030240703695824e+01,-4.824631985922731303e+01
1.122468500799926687e+02,-3.128837171567143827e+01,7.446755159375113564e+00,3.716857924409162450e+01,-6.451337395760273807e+01,-1.722349175081097528e+01,-1.612454488661834517e+01,1.082263426614147539e+00,9.640250457851376353e+00,-2.605105041440655800e+00,-1.074867892256481738e+01,-3.911960878948037390e+01,-4.887682073636495517e+01
1.124628812987686075e+02,-3.129786007594891828e+01,6.574264239526559805e+00,3.625440899786705984e+01,-6.492902204755080220e+01,-1.758841032836099671e+01,-1.603478477936309332e+01,-3.269172019365962356e-02,8.540627314762472722e+00,-3.504645896310749631e+00,-1.047224557407819567e+01,-3.916527063297201039e+01,-4.952713479121721463e+01
1.126283851456773988e+02,-3.135755162635702931e+01,5.648983536942994377e+00,3.532085688115847688e+01,-6.535675918525680572e+01,-1.797092082065444885e+01,-1.594835063080036797e+01,-1.157610550328153298e+00,7.434331821729858625e+00,-4.448221437345963203e+00,-1.025080075013783265e+01,-3.922460597791903325e+01,-5.019481563161571813e+01
1.127431767086297185e+02,-3.146848759865906686e+01,4.670736470475653768e+00,3.436765929152865340e+01,-6.579747791144767177e+01,-1.837149733207562363e+01,-1.586499517274764059e+01,-2.289323301434990299e+00,6.326095587803710174e+00,-5.431495506160350928e+00,-1.008533220481700177e+01,-3.929473705990650245e+01,-5.087744146150698299e+01
1.128072268742569975e+02,-3.163147292988136883e+01,3.639513686247986879e+00,3.339454603267927979e+01,-6.625209298461291496e+01,-1.879059677240620729e+01,-1.578453457559233719e+01,-3.424650577106343352e+00,5.220843055924465403e+00,-6.449600928107733111e+00,-9.976302095984493690e+00,-3.937260553073742386e+01,-5.157263057794934014e+01
1.128206667439978901e+02,-3.184705664939403391e+01,2.555499547814690686e+00,3.240124654529152792e+01,-6.672154171201739814e+01,-1.922865795098002550e+01,-1.570684342544619305e+01,-4.560399228231103663e+00,4.123675028333975590e+00,-7.497182667691133062e+00,-9.923647331017511064e+00,-3.945498943077538456e+01,-5.227805149211133084e+01
1.127837913257130111e+02,-3.211551690492964894e+01,1.419093746531999933e+00,3.138749362240275076e+01,-6.720678189868058894e+01,-1.968610097857785135e+01,-1.563184739548275282e+01,-5.693355757942448747e+00,3.039843088019422268e+00,-8.568451894533385627e+00,-9.926788214229226526e+00,-3.953852372210641164e+01,-5.299142755501652147e+01
1.126970627425008331e+02,-3.243685110028344099e+01,2.309260286297858400e-01,3.035302543659866359e+01,-6.770878791162726884e+01,-2.016332671957055567e+01,-1.555951441425860970e+01,-6.820279279860289812e+00,1.974712549370746473e+00,-9.657250236448447822e+00,-9.984645487367686201e+00,-3.961972387717541721e+01,-5.371053571471944110e+01
1.125611135502689422e+02,-3.281076867340920700e+01,-1.008135406183200189e+00,2.929758627362992485e+01,-6.822854575271709621e+01,-2.066071613853688049e+01,-1.548984445428147616e+01,-7.937895642372243543e+00,9.337124013092557018e-01,-1.075712171291342401e+01,-1.009566483867344289e+01,-3.969501006341835847e+01,-5.443319946886722960e+01
1.123767502917226153e+02,-3.323668339870715016e+01,-2.296980096067644972e+00,2.822092608820614501e+01,-6.876704700008629345e+01,-2.117862953159176698e+01,-1.542285835244395820e+01,-9.042894231454763343e+00,-7.772723914669166234e-02,-1.186138759297821643e+01,-1.025784757768189515e+01,-3.976073015882196415e+01,-5.515727788721265767e+01
